index,name,family,bank,technical,residual,peak,rms,crest075_db,safety_hit_pct,dc,w0_30_db,w30_80_db,w80_180_db,w180_400_db,w400_750_db,low80_180_db,low180_400_rel_db,low400_750_rel_db,near_peak90_075_pct,tail_rms_db,tail_mean,decay_drop_db
215,Overdrive 1999 / TIGHT,RAVE,TIGHT,1,1,0.907451,0.0788348,11.5218,0,-1.82694e-09,-8.79105,-6.28483,-7.93266,-13.7254,-21.7256,-16.5276,-4.14725,-13.5521,0.177778,-300,0,0
216,Neon Tunnel / TIGHT,RAVE,TIGHT,1,1,0.922504,0.0857923,10.93,0,-1.96283e-09,-7.18496,-5.27331,-7.40791,-13.0208,-22.884,-15.4984,-3.78284,-14.5984,0.661111,-300,0,0
217,Acid Hammer / TIGHT,RAVE,TIGHT,1,1,0.922571,0.0905587,10.461,0.0270833,-7.61589e-08,-6.35725,-4.66352,-7.28795,-12.4868,-21.8261,-14.8063,-3.42047,-13.8838,1.06389,-300,0,0
218,Alarm State / TIGHT,RAVE,TIGHT,1,1,0.921819,0.0858433,10.9184,0,1.08316e-09,-8.01831,-5.52376,-7.32188,-12.6306,-21.8209,-16.3699,-3.61739,-14.2309,0.625,-300,0,0
219,Belgian Basement / TIGHT,RAVE,TIGHT,1,1,0.922571,0.0876417,10.7454,0.00416667,-5.9209e-09,-7.49409,-5.27172,-7.28477,-12.447,-21.7056,-16.0348,-3.818,-14.071,0.825,-300,0,0
220,Rave Foundation / HEAVY,RAVE,HEAVY,1,1,0.918809,0.0870451,10.8247,0,-7.06249e-09,-7.23481,-5.11798,-7.54494,-13.4917,-19.5736,-14.5508,-3.52889,-11.1578,0.638889,-300,0,0
221,Saw Pressure / HEAVY,RAVE,HEAVY,1,1,0.92126,0.0911377,10.4813,0,7.66043e-09,-6.7864,-4.87072,-7.53571,-12.8418,-18.1754,-14.5992,-3.27558,-10.1962,0.9,-300,0,0
222,Warehouse Rave / HEAVY,RAVE,HEAVY,1,1,0.922571,0.0941148,10.1775,0.025,-5.78274e-08,-6.3896,-4.62793,-7.21418,-12.2813,-18.313,-14.2789,-2.82363,-9.76449,1.3,-300,0,0
223,Red Strobe / HEAVY,RAVE,HEAVY,1,1,0.921767,0.0894742,10.618,0,1.86408e-09,-7.09083,-4.96668,-7.3274,-13.13,-19.1348,-14.7713,-2.86979,-10.4279,0.694444,-300,0,0
224,Rave Saw / HEAVY,RAVE,HEAVY,1,1,0.921953,0.0894861,10.6334,0,-2.16137e-09,-7.0466,-4.97551,-7.55486,-12.9981,-18.7336,-14.6315,-3.17363,-10.309,0.722222,-300,0,0
225,Overdrive 1999 / HEAVY,RAVE,HEAVY,1,1,0.917037,0.0871094,10.827,0,-5.69782e-09,-8.001,-5.76658,-7.41958,-13.065,-18.3215,-15.4843,-3.15265,-10.0559,0.355556,-300,0,0
226,Neon Tunnel / HEAVY,RAVE,HEAVY,1,1,0.922571,0.0913296,10.4172,0.00833333,-8.88265e-09,-6.76214,-4.87527,-7.24041,-12.716,-18.6794,-14.878,-3.08065,-10.3796,0.855556,-300,0,0
227,Acid Hammer / HEAVY,RAVE,HEAVY,1,1,0.922571,0.0952272,10.0684,0.0395833,-1.23303e-07,-6.12577,-4.58639,-7.09546,-12.2037,-18.1471,-14.496,-2.50132,-9.56927,1.34167,-300,0,0
228,Alarm State / HEAVY,RAVE,HEAVY,1,1,0.922571,0.0947895,10.1545,0.00625,-5.18215e-09,-7.15499,-5.13016,-6.97849,-12.083,-17.1068,-15.2287,-2.7618,-9.07008,0.836111,-300,0,0
229,Belgian Basement / HEAVY,RAVE,HEAVY,1,1,0.922571,0.0965142,10.0142,0.01875,-2.92901e-08,-6.71158,-4.81548,-7.00744,-12.0006,-17.0302,-15.1505,-2.44704,-8.74656,1.08056,-300,0,0
230,Rave Foundation / SUSTAIN,RAVE,SUSTAIN,1,1,0.910591,0.0839173,11.0831,0,4.05986e-09,-8.19721,-5.72837,-7.92673,-13.4372,-18.9479,-15.3314,-3.78426,-10.8766,0.197222,-300,0,0
231,Saw Pressure / SUSTAIN,RAVE,SUSTAIN,1,1,0.913707,0.0870018,10.8162,0,1.04362e-09,-8.06066,-5.74607,-7.8773,-12.7933,-17.6478,-15.5418,-4.04297,-10.423,0.325,-300,0,0
232,Warehouse Rave / SUSTAIN,RAVE,SUSTAIN,1,1,0.922571,0.0940633,10.2228,0.00208333,-2.9093e-10,-7.00424,-4.90855,-7.16931,-12.3162,-17.3658,-14.8027,-2.87975,-9.13417,0.822222,-300,0,0
233,Red Strobe / SUSTAIN,RAVE,SUSTAIN,1,1,0.915339,0.0862633,10.8999,0,7.62307e-10,-8.3342,-5.85622,-7.60947,-13.0263,-18.122,-15.7308,-3.34864,-10.1399,0.244444,-300,0,0
234,Rave Saw / SUSTAIN,RAVE,SUSTAIN,1,1,0.914386,0.0850653,11.0077,0,4.46183e-09,-8.2964,-5.70602,-7.88995,-13.3201,-18.162,-15.7026,-3.67502,-10.4063,0.191667,-300,0,0
235,Overdrive 1999 / SUSTAIN,RAVE,SUSTAIN,1,1,0.878341,0.0822146,10.9642,0,-3.67442e-09,-9.25872,-6.72359,-7.93033,-13.2661,-17.9012,-16.7016,-3.50663,-9.93156,0.283333,-300,0,0
236,Neon Tunnel / SUSTAIN,RAVE,SUSTAIN,1,1,0.920857,0.0909913,10.4924,0,-6.73594e-09,-7.55876,-5.32452,-7.41096,-12.4834,-17.4647,-15.6148,-3.07504,-9.47629,0.591667,-300,0,0
237,Acid Hammer / SUSTAIN,RAVE,SUSTAIN,1,1,0.922571,0.0957264,10.0795,0.0145833,-2.51237e-08,-6.69766,-4.81485,-7.2214,-11.989,-17.063,-14.9439,-2.76782,-8.9189,0.877778,-300,0,0
238,Alarm State / SUSTAIN,RAVE,SUSTAIN,1,1,0.919457,0.0928563,10.3275,0,-3.86394e-09,-8.28627,-5.88178,-7.23353,-11.8362,-16.3454,-16.1965,-3.19487,-8.94338,0.413889,-300,0,0
239,Belgian Basement / SUSTAIN,RAVE,SUSTAIN,1,1,0.920479,0.0948465,10.1625,0,1.47655e-09,-7.8762,-5.68607,-7.05125,-11.8428,-16.0412,-16.0591,-3.11178,-8.85755,0.663889,-300,0,0
240,Rave Foundation / MUTANT,RAVE,MUTANT,1,1,0.915165,0.0824877,11.2023,0,5.74532e-10,-7.90666,-5.37034,-8.00983,-13.5079,-21.2492,-15.4644,-4.03437,-13.3153,0.333333,-300,0,0
241,Saw Pressure / MUTANT,RAVE,MUTANT,1,1,0.918452,0.0869838,10.79,0,3.74613e-09,-7.6243,-5.32821,-7.85354,-12.7231,-18.6697,-15.5734,-3.8973,-11.1615,0.494444,-300,0,0
242,Warehouse Rave / MUTANT,RAVE,MUTANT,1,1,0.922571,0.0906967,10.4478,0.0145833,-1.90118e-08,-6.68899,-4.82752,-7.2663,-12.434,-20.1618,-14.9007,-3.28381,-12.1988,0.919444,-300,0,0
243,Red Strobe / MUTANT,RAVE,MUTANT,1,1,0.918789,0.0839045,11.089,0,-3.41656e-09,-7.95001,-5.70981,-7.61468,-13.1583,-20.5499,-15.8382,-3.70289,-12.7767,0.408333,-300,0,0
244,Rave Saw / MUTANT,RAVE,MUTANT,1,1,0.916672,0.0845629,11.0223,0,4.2562e-09,-7.93628,-5.54676,-7.88771,-13.2,-19.1638,-15.671,-3.92721,-11.3048,0.291667,-300,0,0
245,Overdrive 1999 / MUTANT,RAVE,MUTANT,1,1,0.914933,0.0834452,11.1278,0,-3.01383e-09,-8.67518,-6.11549,-7.82544,-13.0801,-18.6281,-16.5229,-3.52535,-10.7078,0.188889,-300,0,0
246,Neon Tunnel / MUTANT,RAVE,MUTANT,1,1,0.922529,0.0866369,10.8452,0,3.4796e-09,-7.26493,-5.27901,-7.33583,-12.9057,-21.7363,-15.5939,-3.74977,-13.805,0.655556,-300,0,0
247,Acid Hammer / MUTANT,RAVE,MUTANT,1,1,0.922571,0.0921323,10.3114,0.0291667,-8.69897e-08,-6.36411,-4.6847,-7.29626,-12.1076,-20.244,-14.9659,-3.24826,-12.2613,1.04722,-300,0,0
248,Alarm State / MUTANT,RAVE,MUTANT,1,1,0.92215,0.0894636,10.5638,0,1.82794e-09,-7.86596,-5.41984,-7.26469,-12.1407,-18.8671,-16.2339,-3.27494,-11.3891,0.666667,-300,0,0
249,Belgian Basement / MUTANT,RAVE,MUTANT,1,1,0.922486,0.0908862,10.4311,0,3.16144e-09,-7.62306,-5.36842,-7.22425,-11.9477,-18.3791,-16.1362,-3.50105,-11.1522,0.802778,-300,0,0
